onset	duration	begsample	endsample	offset
7.7656	2	19415	24414	-2500
8.82	2	22051	27050	-2500
9.8572	2	24644	29643	-2500
10.9032	2	27259	32258	-2500
11.9544	2	29887	34886	-2500
12.9904	2	32477	37476	-2500
14.0424	2	35107	40106	-2500
15.0884	2	37722	42721	-2500
16.1244	2	40312	45311	-2500
17.1556	2	42890	47889	-2500
18.2032	2	45509	50508	-2500
19.2436	2	48110	53109	-2500
20.2748	2	50688	55687	-2500
21.3208	2	53303	58302	-2500
22.3668	2	55918	60917	-2500
23.4088	2	58523	63522	-2500
24.44	2	61101	66100	-2500
25.486	2	63716	68715	-2500
26.532	2	66331	71330	-2500
27.584	2	68961	73960	-2500
28.6204	2	71552	76551	-2500
29.6612	2	74154	79153	-2500
30.6972	2	76744	81743	-2500
31.7436	2	79360	84359	-2500
32.7904	2	81977	86976	-2500
33.8364	2	84592	89591	-2500
34.8876	2	87220	92219	-2500
35.9348	2	89838	94837	-2500
36.9756	2	92440	97439	-2500
38.0112	2	95029	100028	-2500
39.048	2	97621	102620	-2500
40.0888	2	100223	105222	-2500
41.1412	2	102854	107853	-2500
42.1872	2	105469	110468	-2500
43.228	2	108071	113070	-2500
44.2744	2	110687	115686	-2500
45.3216	2	113305	118304	-2500
46.3676	2	115920	120919	-2500
47.4036	2	118510	123509	-2500
48.4496	2	121125	126124	-2500
49.4968	2	123743	128742	-2500
50.5428	2	126358	131357	-2500
51.5836	2	128960	133959	-2500
52.6148	2	131538	136537	-2500
53.672	2	134181	139180	-2500
54.7028	2	136758	141757	-2500
55.734	2	139336	144335	-2500
56.78	2	141951	146950	-2500
57.8312	2	144579	149578	-2500
58.8684	2	147172	152171	-2500
59.9092	2	149774	154773	-2500
60.9452	2	152364	157363	-2500
61.9964	2	154992	159991	-2500
63.0436	2	157610	162609	-2500
64.0848	2	160213	165212	-2500
65.1256	2	162815	167814	-2500
66.1816	2	165455	170454	-2500
67.2288	2	168073	173072	-2500
68.26	2	170651	175650	-2500
69.2908	2	173228	178227	-2500
70.3368	2	175843	180842	-2500
71.394	2	178486	183485	-2500
72.4352	2	181089	186088	-2500
73.476	2	183691	188690	-2500
74.5172	2	186294	191293	-2500
75.5592	2	188899	193898	-2500
76.6004	2	191502	196501	-2500
77.6464	2	194117	199116	-2500
78.6924	2	196732	201731	-2500
79.7396	2	199350	204349	-2500
80.7808	2	201953	206952	-2500
81.8268	2	204568	209567	-2500
82.8628	2	207158	212157	-2500
83.92	2	209801	214800	-2500
84.966	2	212416	217415	-2500
86.002	2	215006	220005	-2500
87.048	2	217621	222620	-2500
88.1	2	220251	225250	-2500
89.1464	2	222867	227866	-2500
90.1824	2	225457	230456	-2500
91.2332	2	228084	233083	-2500
92.2704	2	230677	235676	-2500
93.3264	2	233317	238316	-2500
94.3624	2	235907	240906	-2500
95.4148	2	238538	243537	-2500
96.4508	2	241128	246127	-2500
97.4968	2	243743	248742	-2500
98.5428	2	246358	251357	-2500
99.5948	2	248988	253987	-2500
100.6408	2	251603	256602	-2500
101.6772	2	254194	259193	-2500
102.728	2	256821	261820	-2500
103.78	2	259451	264450	-2500
104.8164	2	262042	267041	-2500
105.8672	2	264669	269668	-2500
106.9032	2	267259	272258	-2500
107.9504	2	269877	274876	-2500
108.9916	2	272480	277479	-2500
110.0324	2	275082	280081	-2500
111.0688	2	277673	282672	-2500
112.1256	2	280315	285314	-2500
113.1668	2	282918	287917	-2500
114.2028	2	285508	290507	-2500
115.234	2	288086	293085	-2500
116.28	2	290701	295700	-2500
117.322	2	293306	298305	-2500
118.3532	2	295884	300883	-2500
119.3844	2	298462	303461	-2500
120.4304	2	301077	306076	-2500
121.4712	2	303679	308678	-2500
122.5024	2	306257	311256	-2500
123.5384	2	308847	313846	-2500
124.5804	2	311452	316451	-2500
125.6268	2	314068	319067	-2500
126.6776	2	316695	321694	-2500
127.7248	2	319313	324312	-2500
128.7608	2	321903	326902	-2500
129.802	2	324506	329505	-2500
130.8428	2	327108	332107	-2500
131.8792	2	329699	334698	-2500
132.926	2	332316	337315	-2500
133.972	2	334931	339930	-2500
135.0232	2	337559	342558	-2500
136.0644	2	340162	345161	-2500
137.1064	2	342767	347766	-2500
138.1524	2	345382	350381	-2500
139.2036	2	348010	353009	-2500
140.2396	2	350600	355599	-2500
141.2816	2	353205	358204	-2500
142.3176	2	355795	360794	-2500
143.3636	2	358410	363409	-2500
144.4048	2	361013	366012	-2500
145.436	2	363591	368590	-2500
146.478	2	366196	371195	-2500
147.514	2	368786	373785	-2500
148.5552	2	371389	376388	-2500
149.5912	2	373979	378978	-2500
150.6324	2	376582	381581	-2500
151.6844	2	379212	384211	-2500
152.7304	2	381827	386826	-2500
153.7664	2	384417	389416	-2500
154.8224	2	387057	392056	-2500
155.8548	2	389638	394637	-2500
156.8956	2	392240	397239	-2500
157.9316	2	394830	399829	-2500
158.9776	2	397445	402444	-2500
160.024	2	400061	405060	-2500
161.0808	2	402703	407702	-2500
162.1168	2	405293	410292	-2500
163.168	2	407921	412920	-2500
164.2052	2	410514	415513	-2500
165.256	2	413141	418140	-2500
166.2924	2	415732	420731	-2500
167.3236	2	418310	423309	-2500
168.3696	2	420925	425924	-2500
169.4116	2	423530	428529	-2500
170.4424	2	426107	431106	-2500
171.4988	2	428748	433747	-2500
172.5348	2	431338	436337	-2500
173.5868	2	433968	438967	-2500
174.6228	2	436558	441557	-2500
175.654	2	439136	444135	-2500
176.7048	2	441763	446762	-2500
177.752	2	444381	449380	-2500
178.788	2	446971	451970	-2500
179.8192	2	449549	454548	-2500
180.8652	2	452164	457163	-2500
181.9112	2	454779	459778	-2500
182.9572	2	457394	462393	-2500
184.0096	2	460025	465024	-2500
185.0452	2	462614	467613	-2500
186.1016	2	465255	470254	-2500
187.1336	2	467835	472834	-2500
188.1748	2	470438	475437	-2500
189.2208	2	473053	478052	-2500
190.2568	2	475643	480642	-2500
191.3028	2	478258	483257	-2500
192.3552	2	480889	485888	-2500
193.3912	2	483479	488478	-2500
194.4472	2	486119	491118	-2500
195.4844	2	488712	493711	-2500
196.5252	2	491314	496313	-2500
197.5564	2	493892	498891	-2500
198.6072	2	496519	501518	-2500
199.6436	2	499110	504109	-2500
200.6744	2	501687	506686	-2500
201.7056	2	504265	509264	-2500
202.7576	2	506895	511894	-2500
203.7988	2	509498	514497	-2500
204.8396	2	512100	517099	-2500
205.8708	2	514678	519677	-2500
206.9228	2	517308	522307	-2500
207.974	2	519936	524935	-2500
209.01	2	522526	527525	-2500
210.0512	2	525129	530128	-2500
211.0824	2	527707	532706	-2500
212.1244	2	530312	535311	-2500
213.1604	2	532902	537901	-2500
214.2116	2	535530	540529	-2500
215.2476	2	538120	543119	-2500
216.2936	2	540735	545734	-2500
217.3356	2	543340	548339	-2500
218.3768	2	545943	550942	-2500
219.4128	2	548533	553532	-2500
220.4588	2	551148	556147	-2500
221.5008	2	553753	558752	-2500
222.532	2	556331	561330	-2500
223.578	2	558946	563945	-2500
224.624	2	561561	566560	-2500
225.6652	2	564164	569163	-2500
226.696	2	566741	571740	-2500
227.7384	2	569347	574346	-2500
228.7692	2	571924	576923	-2500
229.8004	2	574502	579501	-2500
230.8316	2	577080	582079	-2500
231.8776	2	579695	584694	-2500
232.9236	2	582310	587309	-2500
233.9656	2	584915	589914	-2500
235.0016	2	587505	592504	-2500
236.0528	2	590133	595132	-2500
237.0888	2	592723	597722	-2500
238.13	2	595326	600325	-2500
239.1672	2	597919	602918	-2500
240.208	2	600521	605520	-2500
241.254	2	603136	608135	-2500
242.3004	2	605752	610751	-2500
243.3524	2	608382	613381	-2500
244.3984	2	610997	615996	-2500
245.4396	2	613600	618599	-2500
246.4864	2	616217	621216	-2500
247.5228	2	618808	623807	-2500
248.5636	2	621410	626409	-2500
249.6096	2	624025	629024	-2500
250.656	2	626641	631640	-2500
251.6928	2	629233	634232	-2500
252.744	2	631861	636860	-2500
253.79	2	634476	639475	-2500
254.8372	2	637094	642093	-2500
255.8732	2	639684	644683	-2500
256.914	2	642286	647285	-2500
257.9552	2	644889	649888	-2500
258.9964	2	647492	652491	-2500
260.0432	2	650109	655108	-2500
261.0796	2	652700	657699	-2500
262.1104	2	655277	660276	-2500
263.1568	2	657893	662892	-2500
264.2028	2	660508	665507	-2500
265.2448	2	663113	668112	-2500
266.286	2	665716	670715	-2500
267.322	2	668306	673305	-2500
268.368	2	670921	675920	-2500
269.414	2	673536	678535	-2500
270.466	2	676166	681165	-2500
271.502	2	678756	683755	-2500
272.548	2	681371	686370	-2500
273.6004	2	684002	689001	-2500
274.6464	2	686617	691616	-2500
275.6872	2	689219	694218	-2500
276.7396	2	691850	696849	-2500
277.7708	2	694428	699427	-2500
278.8116	2	697030	702029	-2500
279.8476	2	699620	704619	-2500
280.9036	2	702260	707259	-2500
281.94	2	704851	709850	-2500
282.992	2	707481	712480	-2500
284.028	2	710071	715070	-2500
285.084	2	712711	717710	-2500
286.1312	2	715329	720328	-2500
287.1672	2	717919	722918	-2500
288.208	2	720521	725520	-2500
289.2492	2	723124	728123	-2500
290.2964	2	725742	730741	-2500
291.3324	2	728332	733331	-2500
292.3736	2	730935	735934	-2500
293.4096	2	733525	738524	-2500
294.4608	2	736153	741152	-2500
295.4976	2	738745	743744	-2500
296.5488	2	741373	746372	-2500
297.5848	2	743963	748962	-2500
298.642	2	746606	751605	-2500
299.6828	2	749208	754207	-2500
