onset	duration	begsample	endsample	offset
2.9844	1.9	7462	12211	-2500
4.3104	1.9	10777	15526	-2500
5.7724	1.9	14432	19181	-2500
7.0988	1.9	17748	22497	-2500
8.5968	1.9	21493	26242	-2500
10.162	1.9	25406	30155	-2500
11.5788	1.9	28948	33697	-2500
13.214	1.9	33036	37785	-2500
14.6212	1.9	36554	41303	-2500
15.9772	1.9	39944	44693	-2500
17.5524	1.9	43882	48631	-2500
19.1924	1.9	47982	52731	-2500
20.7064	1.9	51767	56516	-2500
22.2308	1.9	55578	60327	-2500
23.6328	1.9	59083	63832	-2500
25.0848	1.9	62713	67462	-2500
26.68	1.9	66701	71450	-2500
28.1628	1.9	70408	75157	-2500
29.788	1.9	74471	79220	-2500
31.3172	1.9	78294	83043	-2500
32.9532	1.9	82384	87133	-2500
34.4312	1.9	86079	90828	-2500
35.9604	1.9	89902	94651	-2500
37.3464	1.9	93367	98116	-2500
38.7228	1.9	96808	101557	-2500
40.2516	1.9	100630	105379	-2500
41.6688	1.9	104173	108922	-2500
42.98	1.9	107451	112200	-2500
44.478	1.9	111196	115945	-2500
45.8652	1.9	114664	119413	-2500
47.2564	1.9	118142	122891	-2500
48.8004	1.9	122002	126751	-2500
50.1064	1.9	125267	130016	-2500
51.4676	1.9	128670	133419	-2500
52.7984	1.9	131997	136746	-2500
54.1036	1.9	135260	140009	-2500
55.5868	1.9	138968	143717	-2500
57.146	1.9	142866	147615	-2500
58.584	1.9	146461	151210	-2500
60.0012	1.9	150004	154753	-2500
61.438	1.9	153596	158345	-2500
62.8096	1.9	157025	161774	-2500
64.1812	1.9	160454	165203	-2500
65.4916	1.9	163730	168479	-2500
67.0204	1.9	167552	172301	-2500
68.5496	1.9	171375	176124	-2500
69.9408	1.9	174853	179602	-2500
71.308	1.9	178271	183020	-2500
72.852	1.9	182131	186880	-2500
74.274	1.9	185686	190435	-2500
75.9092	1.9	189774	194523	-2500
77.3872	1.9	193469	198218	-2500
78.7844	1.9	196962	201711	-2500
80.3432	1.9	200859	205608	-2500
81.8216	1.9	204555	209304	-2500
83.4376	1.9	208595	213344	-2500
84.7576	1.9	211895	216644	-2500
86.0836	1.9	215210	219959	-2500
87.5208	1.9	218803	223552	-2500
88.882	1.9	222206	226955	-2500
90.2032	1.9	225509	230258	-2500
91.6712	1.9	229179	233928	-2500
93.1844	1.9	232962	237711	-2500
94.5052	1.9	236264	241013	-2500
96.1156	1.9	240290	245039	-2500
97.6296	1.9	244075	248824	-2500
99.0416	1.9	247605	252354	-2500
100.5136	1.9	251285	256034	-2500
101.9008	1.9	254753	259502	-2500
103.272	1.9	258181	262930	-2500
104.806	1.9	262016	266765	-2500
106.32	1.9	265801	270550	-2500
107.828	1.9	269571	274320	-2500
109.2352	1.9	273089	277838	-2500
110.8152	1.9	277039	281788	-2500
112.2624	1.9	280657	285406	-2500
113.6956	1.9	284240	288989	-2500
115.0716	1.9	287680	292429	-2500
116.3976	1.9	290995	295744	-2500
117.942	1.9	294856	299605	-2500
119.466	1.9	298666	303415	-2500
120.984	1.9	302461	307210	-2500
122.5132	1.9	306284	311033	-2500
124.0424	1.9	310107	314856	-2500
125.6112	1.9	314029	318778	-2500
127.1304	1.9	317827	322576	-2500
128.6084	1.9	321522	326271	-2500
130.1428	1.9	325358	330107	-2500
131.7728	1.9	329433	334182	-2500
133.2868	1.9	333218	337967	-2500
134.6476	1.9	336620	341369	-2500
136.126	1.9	340316	345065	-2500
137.6452	1.9	344114	348863	-2500
139.0464	1.9	347617	352366	-2500
140.4184	1.9	351047	355796	-2500
141.8864	1.9	354717	359466	-2500
143.3084	1.9	358272	363021	-2500
144.8064	1.9	362017	366766	-2500
146.1728	1.9	365433	370182	-2500
147.5796	1.9	368950	373699	-2500
149.2048	1.9	373013	377762	-2500
150.668	1.9	376671	381420	-2500
152.3092	1.9	380774	385523	-2500
153.934	1.9	384836	389585	-2500
155.4732	1.9	388684	393433	-2500
156.7832	1.9	391959	396708	-2500
158.3124	1.9	395782	400531	-2500
159.8724	1.9	399682	404431	-2500
161.3556	1.9	403390	408139	-2500
162.6808	1.9	406703	411452	-2500
164.164	1.9	410411	415160	-2500
165.5408	1.9	413853	418602	-2500
166.866	1.9	417166	421915	-2500
168.1572	1.9	420394	425143	-2500
169.782	1.9	424456	429205	-2500
171.2144	1.9	428037	432786	-2500
172.8444	1.9	432112	436861	-2500
174.1656	1.9	435415	440164	-2500
175.5316	1.9	438830	443579	-2500
176.8476	1.9	442120	446869	-2500
178.4828	1.9	446208	450957	-2500
179.87	1.9	449676	454425	-2500
181.18	1.9	452951	457700	-2500
182.6332	1.9	456584	461333	-2500
184.04	1.9	460101	464850	-2500
185.594	1.9	463986	468735	-2500
186.9604	1.9	467402	472151	-2500
188.4692	1.9	471174	475923	-2500
189.8764	1.9	474692	479441	-2500
191.4764	1.9	478692	483441	-2500
192.9288	1.9	482323	487072	-2500
194.4268	1.9	486068	490817	-2500
195.7988	1.9	489498	494247	-2500
197.2672	1.9	493169	497918	-2500
198.674	1.9	496686	501435	-2500
200.1572	1.9	500394	505143	-2500
201.6964	1.9	504242	508991	-2500
203.1132	1.9	507784	512533	-2500
204.4744	1.9	511187	515936	-2500
205.9116	1.9	514780	519529	-2500
207.5528	1.9	518883	523632	-2500
208.8628	1.9	522158	526907	-2500
210.1688	1.9	525423	530172	-2500
211.5908	1.9	528978	533727	-2500
213.054	1.9	532636	537385	-2500
214.6992	1.9	536749	541498	-2500
216.3192	1.9	540799	545548	-2500
217.8432	1.9	544609	549358	-2500
219.4236	1.9	548560	553309	-2500
220.9464	1.9	552367	557116	-2500
222.2624	1.9	555657	560406	-2500
223.7708	1.9	559428	564177	-2500
225.0968	1.9	562743	567492	-2500
226.468	1.9	566171	570920	-2500
227.982	1.9	569956	574705	-2500
229.308	1.9	573271	578020	-2500
230.8212	1.9	577054	581803	-2500
