onset	duration	begsample	endsample	offset
22.9424	2	57357	62356	-2500
23.9572	2	59894	64893	-2500
24.7752	2	61939	66938	-2500
25.592	2	63981	68980	-2500
26.4052	2	66014	71013	-2500
27.3192	2	68299	73298	-2500
28.3864	2	70967	75966	-2500
29.2032	2	73009	78008	-2500
30.0164	2	75042	80041	-2500
31.0324	2	77582	82581	-2500
32.2004	2	80502	85501	-2500
33.0188	2	82548	87547	-2500
33.9328	2	84833	89832	-2500
34.898	2	87246	92245	-2500
35.9136	2	89785	94784	-2500
36.93	2	92326	97325	-2500
37.844	2	94611	99610	-2500
38.86	2	97151	102150	-2500
40.0232	2	100059	105058	-2500
41.14	2	102851	107850	-2500
42.2532	2	105634	110633	-2500
43.3192	2	108299	113298	-2500
44.4824	2	111207	116206	-2500
45.2956	2	113240	118239	-2500
46.4124	2	116032	121031	-2500
47.2764	2	118192	123191	-2500
48.1908	2	120478	125477	-2500
49.2576	2	123145	128144	-2500
50.2728	2	125683	130682	-2500
51.238	2	128096	133095	-2500
52.1528	2	130383	135382	-2500
53.27	2	133176	138175	-2500
54.3372	2	135844	140843	-2500
55.5512	2	138879	143878	-2500
56.4652	2	141164	146163	-2500
57.2784	2	143197	148196	-2500
58.0952	2	145239	150238	-2500
59.2084	2	148022	153021	-2500
60.1736	2	150435	155434	-2500
61.1384	2	152847	157846	-2500
62.3012	2	155754	160753	-2500
63.1648	2	157913	162912	-2500
64.3788	2	160948	165947	-2500
65.5928	2	163983	168982	-2500
66.71	2	166776	171775	-2500
67.6248	2	169063	174062	-2500
68.742	2	171856	176855	-2500
69.7072	2	174269	179268	-2500
70.6212	2	176554	181553	-2500
71.4344	2	178587	183586	-2500
72.3992	2	180999	185998	-2500
73.3644	2	183412	188411	-2500
74.4312	2	186079	191078	-2500
75.5944	2	188987	193986	-2500
76.4116	2	191030	196029	-2500
77.6256	2	194065	199064	-2500
78.5908	2	196478	201477	-2500
79.8048	2	199513	204512	-2500
80.6688	2	201673	206672	-2500
81.532	2	203831	208830	-2500
82.3448	2	205863	210862	-2500
83.5588	2	208898	213897	-2500
84.6248	2	211563	216562	-2500
85.5392	2	213849	218848	-2500
86.5552	2	216389	221388	-2500
87.5712	2	218929	223928	-2500
88.5876	2	221470	226469	-2500
89.6032	2	224009	229008	-2500
90.5684	2	226422	231421	-2500
91.7824	2	229457	234456	-2500
92.5996	2	231500	236499	-2500
93.6664	2	234167	239166	-2500
94.4796	2	236200	241199	-2500
95.4448	2	238613	243612	-2500
96.2616	2	240655	245654	-2500
