onset	duration	begsample	endsample	offset
3.1768	2	7943	12942	-2500
4.2932	2	10734	15733	-2500
5.4564	2	13642	18641	-2500
6.5224	2	16307	21306	-2500
7.3864	2	18467	23466	-2500
8.5036	2	21260	26259	-2500
9.4684	2	23672	28671	-2500
10.5356	2	26340	31339	-2500
11.6528	2	29133	34132	-2500
12.5668	2	31418	36417	-2500
13.6848	2	34213	39212	-2500
14.7508	2	36878	41877	-2500
15.666	2	39166	44165	-2500
16.6312	2	41579	46578	-2500
17.646	2	44116	49115	-2500
18.7132	2	46784	51783	-2500
19.6784	2	49197	54196	-2500
20.6944	2	51737	56736	-2500
21.9084	2	54772	59771	-2500
22.9244	2	57312	62311	-2500
23.7876	2	59470	64469	-2500
25.0016	2	62505	67504	-2500
26.1188	2	65298	70297	-2500
27.0836	2	67710	72709	-2500
27.9476	2	69870	74869	-2500
29.014	2	72536	77535	-2500
29.9788	2	74948	79947	-2500
31.1428	2	77858	82857	-2500
32.158	2	80396	85395	-2500
33.174	2	82936	87935	-2500
34.2412	2	85604	90603	-2500
35.3584	2	88397	93396	-2500
36.3744	2	90937	95936	-2500
37.5884	2	93972	98971	-2500
38.7516	2	96880	101879	-2500
39.9656	2	99915	104914	-2500
40.9308	2	102328	107327	-2500
41.8448	2	104613	109612	-2500
42.9576	2	107395	112394	-2500
44.024	2	110061	115060	-2500
44.8368	2	112093	117092	-2500
45.8528	2	114633	119632	-2500
46.97	2	117426	122425	-2500
47.884	2	119711	124710	-2500
48.748	2	121871	126870	-2500
49.6112	2	124029	129028	-2500
50.5764	2	126442	131441	-2500
51.5924	2	128982	133981	-2500
52.7556	2	131890	136889	-2500
53.7716	2	134430	139429	-2500
54.5844	2	136462	141461	-2500
55.4476	2	138620	143619	-2500
56.5148	2	141288	146287	-2500
57.4796	2	143700	148699	-2500
58.6428	2	146608	151607	-2500
59.46	2	148651	153650	-2500
60.5268	2	151318	156317	-2500
61.492	2	153731	158730	-2500
62.406	2	156016	161015	-2500
63.3212	2	158304	163303	-2500
64.286	2	160716	165715	-2500
65.4492	2	163624	168623	-2500
66.6632	2	166659	171658	-2500
67.4804	2	168702	173701	-2500
68.5936	2	171485	176484	-2500
69.6084	2	174022	179021	-2500
70.8224	2	177057	182056	-2500
71.7376	2	179345	184344	-2500
72.6008	2	181503	186502	-2500
73.7176	2	184295	189294	-2500
74.7848	2	186963	191962	-2500
75.9988	2	189998	194997	-2500
76.9128	2	192283	197282	-2500
78.1268	2	195318	200317	-2500
79.29	2	198226	203225	-2500
80.306	2	200766	205765	-2500
81.2204	2	203052	208051	-2500
82.2364	2	205592	210591	-2500
83.1504	2	207877	212876	-2500
84.1664	2	210417	215416	-2500
85.3296	2	213325	218324	-2500
86.4424	2	216107	221106	-2500
87.2596	2	218150	223149	-2500
88.1748	2	220438	225437	-2500
89.388	2	223471	228470	-2500
90.552	2	226381	231380	-2500
91.618	2	229046	234045	-2500
92.832	2	232081	237080	-2500
93.9492	2	234874	239873	-2500
94.762	2	236906	241905	-2500
95.8292	2	239574	244573	-2500
96.794	2	241986	246985	-2500
97.9572	2	244894	249893	-2500
98.9224	2	247307	252306	-2500
100.0856	2	250215	255214	-2500
101.2024	2	253007	258006	-2500
102.2696	2	255675	260674	-2500
103.2348	2	258088	263087	-2500
104.4488	2	261123	266122	-2500
105.4648	2	263663	268662	-2500
106.43	2	266076	271075	-2500
107.644	2	269111	274110	-2500
108.6092	2	271524	276523	-2500
109.5232	2	273809	278808	-2500
110.6864	2	276717	281716	-2500
111.7532	2	279384	284383	-2500
112.6164	2	281542	286541	-2500
113.6324	2	284082	289081	-2500
114.8464	2	287117	292116	-2500
116.0096	2	290025	295024	-2500
117.1264	2	292817	297816	-2500
117.9908	2	294978	299977	-2500
118.9048	2	297263	302262	-2500
119.8188	2	299548	304547	-2500
120.982	2	302456	307455	-2500
121.998	2	304996	309995	-2500
123.1612	2	307904	312903	-2500
